"Date","Price","Open","High","Low","Vol.","Change %"
"07/18/2024","598.8002","600.5207","600.5207","600.4707","","-0.01%"
"07/17/2024","598.8502","600.4707","600.5207","600.4707","","0.01%"
"07/16/2024","598.8002","600.5207","600.5207","600.4707","","-0.01%"
"07/15/2024","598.8502","600.4707","600.5207","600.4707","","0.01%"
"07/12/2024","598.8002","600.5207","600.5207","600.4707","","-0.01%"
"07/11/2024","598.8502","600.4707","600.5207","600.4707","","0.01%"
"07/10/2024","598.8002","600.4207","600.4707","600.4207","","0.01%"
"07/09/2024","598.7502","600.3707","600.4207","600.3707","","0.01%"
"07/08/2024","598.7002","600.4707","600.4707","600.3707","","-0.02%"
"07/05/2024","598.8002","600.5207","600.5207","600.4707","","-0.01%"
"07/04/2024","598.8502","600.5207","600.5207","600.5207","","0.00%"
"07/03/2024","598.8502","600.4707","600.5207","600.4707","","0.01%"
"07/02/2024","598.8002","600.4207","600.4707","600.4207","","0.01%"
"07/01/2024","598.7502","600.3707","600.4207","600.3707","","0.01%"
"06/28/2024","598.7002","600.4207","600.4207","600.3707","","-0.01%"
"06/27/2024","598.7502","600.3707","600.4207","600.3707","","0.01%"
"06/26/2024","598.7002","600.4207","600.4207","600.3707","","-0.01%"
"06/25/2024","598.7502","600.3707","600.4207","600.3707","","0.01%"
"06/24/2024","598.7002","600.4207","600.4207","600.3707","","-0.01%"
"06/21/2024","598.7502","600.3707","600.4207","600.3707","","0.01%"
"06/20/2024","598.7002","600.4207","600.4207","600.3707","","-0.01%"
"06/19/2024","598.7502","600.3707","600.4207","600.3707","","0.01%"
"06/18/2024","598.7002","600.4707","600.4707","600.3707","","-0.02%"
"06/17/2024","598.8002","600.3207","600.4707","600.3207","","0.03%"
"06/14/2024","598.6502","600.3707","600.3707","600.2707","","-0.01%"
"06/13/2024","598.7002","600.4707","600.4707","600.3707","","-0.02%"
"06/12/2024","598.8002","600.4207","600.4707","600.4207","","0.01%"
"06/11/2024","598.7502","600.3707","600.4207","600.3707","","0.01%"
"06/10/2024","598.7002","600.4707","600.4707","600.3707","","-0.02%"
"06/07/2024","598.8002","600.5207","600.5207","600.4707","","-0.01%"
"06/06/2024","598.8502","600.4707","600.5207","600.4707","","0.01%"
"06/05/2024","598.8002","600.4207","600.4707","600.4207","","0.01%"
"06/04/2024","598.7502","600.3707","600.4207","600.3707","","0.01%"
"06/03/2024","598.7002","600.5207","600.5207","600.3707","","-0.03%"
"05/31/2024","598.8502","600.4707","600.5207","600.4707","","0.01%"
"05/30/2024","598.8002","600.5207","600.5207","600.4707","","-0.01%"
"05/29/2024","598.8502","600.4707","600.5207","600.4707","","0.01%"
"05/28/2024","598.8002","600.4207","600.4707","600.4207","","0.01%"
"05/27/2024","598.7502","600.4207","600.4207","600.4207","","0.00%"
"05/24/2024","598.7502","600.3707","600.4207","600.3707","","0.01%"
"05/23/2024","598.7002","600.3207","600.3707","600.3207","","0.01%"
"05/22/2024","598.6502","600.2707","600.3207","600.2707","","0.01%"
"05/21/2024","598.6002","600.2207","600.2707","600.2207","","0.01%"
"05/20/2024","598.5502","600.4707","600.4707","600.2207","","-0.04%"
"05/17/2024","598.8002","600.5207","600.5207","600.4707","","-0.01%"
"05/16/2024","598.8502","600.4707","600.5207","600.4707","","0.01%"
"05/15/2024","598.8002","600.5207","600.5207","600.4707","","-0.01%"
"05/14/2024","598.8502","600.4707","600.5207","600.4707","","0.01%"
"05/13/2024","598.8002","600.5207","600.5207","600.4707","","-0.01%"
"05/10/2024","598.8502","600.4707","600.5207","600.4707","","0.01%"
"05/09/2024","598.8002","600.5207","600.5207","600.4707","","-0.01%"
"05/08/2024","598.8502","600.4707","600.5207","600.4707","","0.01%"
"05/07/2024","598.8002","600.4207","600.4707","600.4207","","0.01%"
"05/06/2024","598.7502","600.3707","600.4207","600.3707","","0.01%"
"05/03/2024","598.7002","600.4707","600.4707","600.3707","","-0.02%"
"05/02/2024","598.8002","600.5207","600.5207","600.4707","","-0.01%"
"05/01/2024","598.8502","600.4707","600.5207","600.4707","","0.01%"
"04/30/2024","598.8002","600.4707","600.4707","600.4707","","-0.01%"
"04/29/2024","598.8502","600.5207","600.5207","600.5207","","-0.01%"
"04/26/2024","598.9002","600.6207","600.6207","600.5707","","-0.01%"
"04/25/2024","598.9502","600.6207","600.6207","600.6207","","0.02%"
"04/24/2024","598.8502","600.4707","600.5207","600.4707","","0.01%"
